Resolution	ChrNr	START	END	meanS_Euclidean
40000	12	64360000	84360000	0.5766179040302868
40000	6	40480000	62200000	0.57656377251224
40000	2	195000000	215000000	0.5765296121649094
40000	18	33600000	53600000	0.5760470476200609
40000	X	99880000	120080000	0.5757637109597221
40000	4	113080000	133080000	0.5757414251127766
40000	10	22600000	44560000	0.5755089703084864
40000	8	77880000	97920000	0.5750100011010975
40000	2	40320000	60560000	0.5747896370982969
40000	2	173880000	193880000	0.5747345320048957
40000	X	101080000	121360000	0.5745508582123564
40000	12	109960000	129960000	0.574249732631879
40000	2	177720000	197720000	0.5741542459695514
40000	X	3440000	23480000	0.573953472450762
40000	8	37560000	58520000	0.5739438467509473
40000	6	33280000	53280000	0.5736935359354981
40000	18	21600000	41600000	0.5735386051794561
40000	14	59280000	79280000	0.5733224512473082
40000	2	133080000	153080000	0.5732663285198462
40000	12	83560000	103560000	0.5732631159319456
40000	6	144440000	164440000	0.572885193371932
40000	8	111040000	131040000	0.5720997778156098
40000	4	107560000	127560000	0.5715546542449388
40000	X	128000000	148080000	0.5714719179904254
40000	18	33120000	53120000	0.57100274142381
40000	X	82840000	102920000	0.57095898701114
40000	X	131360000	151440000	0.5708763285790712
40000	4	45960000	68040000	0.5707667687906072
40000	8	75000000	95040000	0.5707444073443223
40000	12	2640000	22640000	0.5704104444030965
40000	8	102400000	122400000	0.5703775382757236
40000	8	98800000	118800000	0.5703694013918772
40000	X	107160000	127360000	0.5703088414219776
40000	4	34680000	56720000	0.5699570739727439
40000	8	56760000	76760000	0.569891663813913
40000	12	47800000	67800000	0.5697639803316967
40000	8	99520000	119520000	0.569573575660619
40000	2	209640000	229640000	0.5694814903813684
40000	12	70120000	90120000	0.5694253853298316
40000	X	83080000	103160000	0.5691258408842377
40000	8	99760000	119760000	0.5689522059160385
40000	X	126560000	146640000	0.5683461080046973
40000	18	28800000	48800000	0.5682686142768357
40000	8	58920000	78920000	0.5682530251237911
40000	4	113800000	133800000	0.5681435915645103
40000	12	81880000	101880000	0.5680680732391976
40000	10	76480000	96480000	0.567773005140152
40000	X	42520000	66720000	0.5677429400764415
40000	2	213000000	233000000	0.5673880340110612
40000	4	20760000	40760000	0.567293176193797
40000	4	114040000	134040000	0.5672701581347049
40000	4	82600000	102600000	0.567267589751552
40000	14	80400000	100400000	0.5669714760359618
40000	4	93640000	113640000	0.5669356586878015
40000	10	66880000	86880000	0.5668760834216361
40000	4	21000000	41000000	0.5667688175465514
40000	14	43440000	63440000	0.5666640341911706
40000	12	47560000	67560000	0.5666448649757105
40000	6	100760000	120760000	0.5666024233111386
40000	8	48360000	68360000	0.5663757496126848
40000	X	4440000	24440000	0.5662349526930585
40000	12	2880000	22880000	0.5660912067563425
40000	8	54840000	74840000	0.5655972412680118
40000	10	112960000	132960000	0.5654313377301953
40000	18	33360000	53360000	0.565341707089763
40000	6	117800000	137800000	0.5652058860594978
40000	10	69280000	89280000	0.5650464338182256
40000	4	40440000	62520000	0.5650390864015999
40000	12	80680000	100680000	0.5649877016570332
40000	8	78120000	98160000	0.5646604473936129
40000	20	21640000	43800000	0.5643060557676471
40000	2	177240000	197240000	0.5641680809467259
40000	4	33720000	55760000	0.5641364691877213
40000	4	33960000	56000000	0.5640903544205359
40000	12	85960000	105960000	0.564064831633921
40000	2	48480000	68480000	0.5639018147900737
40000	10	25000000	46960000	0.5635514765746258
40000	2	177000000	197000000	0.5634414341095856
40000	2	185880000	205880000	0.5633470707600731
40000	12	109480000	129480000	0.5632550363266543
40000	2	56160000	76160000	0.5632443699774968
40000	18	40080000	60080000	0.5631033070585078
40000	2	119120000	139160000	0.5628574214427234
40000	2	88360000	109800000	0.5627245329141202
40000	8	52920000	72920000	0.5623692167384183
40000	10	3880000	23880000	0.5620375910835268
40000	12	109720000	129720000	0.5615800253480634
40000	2	78240000	99720000	0.561438838564784
40000	14	76320000	96320000	0.5612310925993967
40000	12	88840000	108840000	0.5611090328580662
40000	X	83320000	103400000	0.5610367627986929
40000	18	39120000	59120000	0.5608959715993399
40000	X	104520000	124720000	0.5605887847685503
40000	8	100240000	120240000	0.5604831450947751
40000	4	98920000	118920000	0.5603224366186268
40000	6	39760000	61480000	0.5600491614612143
40000	2	119600000	139640000	0.5599053880501975
40000	2	53040000	73040000	0.5597988024804895
40000	18	39600000	59600000	0.5597527545783002
40000	6	100280000	120280000	0.5597470105691357
40000	2	196440000	216440000	0.5594352552837644
40000	14	43200000	63200000	0.5589902461015829
40000	X	127280000	147360000	0.5589579814746374
40000	4	112600000	132600000	0.5588656572996048
40000	X	127520000	147600000	0.5586678763371166
40000	2	184920000	204920000	0.5585897183066758
40000	6	71720000	91720000	0.5581730792194654
40000	8	99040000	119040000	0.5579167872921899
40000	4	108040000	128040000	0.5578231702632164
40000	8	19560000	39680000	0.557786860549684
40000	12	2160000	22160000	0.5576910105553197
40000	12	88120000	108120000	0.5573023056177274
40000	14	66000000	86000000	0.5572412512813716
40000	2	33840000	54080000	0.557154983232432
40000	4	21240000	41240000	0.5570906175857235
40000	8	30120000	51080000	0.55682446972156
40000	8	100480000	120480000	0.5567813589942947
40000	4	41640000	63720000	0.5566033280714368
40000	4	88840000	108840000	0.5564809483781928
40000	12	85720000	105720000	0.5564622685409961
40000	8	99280000	119280000	0.556453532135574
40000	10	113440000	133440000	0.5562166133403035
40000	X	105960000	126160000	0.555688358823263
40000	12	32400000	52440000	0.5555670062761217
40000	X	100840000	121120000	0.5554068216736622
40000	X	100120000	120320000	0.5547747506857014
40000	10	9880000	29880000	0.5547658534818031
40000	14	39120000	59120000	0.5546739620174316
40000	18	60000000	80000000	0.5544951430239939
40000	X	77800000	97800000	0.5544849613186923
40000	X	104760000	124960000	0.5544720500846978
40000	10	2680000	22680000	0.554310578893548
40000	4	104200000	124200000	0.5539004940158014
40000	18	60240000	80240000	0.5538335708948162
40000	8	100000000	120000000	0.5534519477352429
40000	10	97600000	117600000	0.5532923520372866
40000	6	34480000	54480000	0.553122398060074
40000	12	2400000	22400000	0.5530155162388197
40000	12	107560000	127560000	0.5526159027492278
40000	X	76360000	96360000	0.5522391810045981
40000	18	22560000	42560000	0.5519537830637845
40000	2	196200000	216200000	0.5519152956812726
40000	6	95000000	115000000	0.551683498594162
40000	X	100600000	120800000	0.550999330102238
40000	2	33120000	53360000	0.5509069010839365
40000	X	76120000	96120000	0.5508771929440487
40000	X	105000000	125200000	0.5505629867987978
40000	18	54000000	74000000	0.5504990393956397
40000	10	64000000	84000000	0.5503352313955391
40000	8	106720000	126720000	0.549881217826537
40000	8	77640000	97680000	0.5497306788577397
40000	8	52680000	72680000	0.5492723892298422
40000	8	54600000	74600000	0.5489062498910423
40000	8	73560000	93600000	0.5483633935044655
40000	14	60960000	80960000	0.5482281281636558
40000	4	169480000	189480000	0.5477323054451422
40000	10	7000000	27000000	0.547482840642811
40000	X	105720000	125920000	0.5473332426131751
40000	12	48280000	68280000	0.5471168900118039
40000	18	53520000	73520000	0.5470894053622951
40000	4	168280000	188280000	0.5468382645949538
40000	4	5280000	25400000	0.5467238166783625
40000	4	31560000	53600000	0.5467091540674964
40000	16	52240000	72240000	0.5462843296309625
40000	12	3360000	23360000	0.5462265722009008
40000	18	48960000	68960000	0.5460936775537721
40000	6	88280000	108280000	0.5458712988186462
40000	X	100360000	120560000	0.5452842803300041
40000	10	50560000	70560000	0.5452259724093708
40000	12	83320000	103320000	0.5451188861271538
40000	X	107400000	127600000	0.5451144265772939
40000	18	45840000	65840000	0.5444180355423427
40000	6	33520000	53520000	0.5443318538239375
40000	14	67440000	87440000	0.5442536378393036
40000	6	5640000	25640000	0.5439948510593838
40000	X	133040000	153120000	0.5437669004466434
40000	8	120400000	140400000	0.5435795050183735
40000	X	40120000	64320000	0.5435055358756543
40000	2	78000000	99480000	0.5434425676875089
40000	2	101800000	122080000	0.5431100506396292
40000	12	109240000	129240000	0.5427380292425009
40000	8	100720000	120720000	0.5426098430623774
40000	12	85240000	105240000	0.5424713237865109
40000	X	42280000	66480000	0.5421004507956759
40000	8	78360000	98400000	0.5415781294775981
40000	4	115240000	135240000	0.5415013152655813
40000	10	81520000	101520000	0.5411224697731649
40000	12	64120000	84120000	0.5407812626001796
40000	4	93880000	113880000	0.5406384882488307
40000	12	63640000	83640000	0.5405436625892858
40000	16	29320000	60240000	0.5404526403685078
40000	18	39360000	59360000	0.5404244954089998
40000	X	54120000	78120000	0.5397067884932707
40000	10	6520000	26520000	0.5396872619834195
40000	2	176760000	196760000	0.539653524545514
40000	2	53280000	73280000	0.5396092246242258
40000	6	3480000	23480000	0.5393278971275258
40000	14	43920000	63920000	0.5393278202993884
40000	4	40920000	63000000	0.539240712805661
40000	10	66640000	86640000	0.5391694934294348
40000	12	48520000	68520000	0.5391147544710644
40000	2	52800000	72800000	0.5389884980837886
40000	18	23040000	43040000	0.5388839082503014
40000	6	5880000	25880000	0.5387755251587313
40000	X	105480000	125680000	0.5387304244116168
40000	12	48760000	68760000	0.5386991798324084
40000	2	71280000	92520000	0.5385127438291616
40000	2	97480000	117760000	0.5382692475474462
40000	4	6720000	26840000	0.5382407481537341
40000	X	105240000	125440000	0.5381904537443383
40000	2	53520000	73520000	0.5381544695937001
40000	8	102160000	122160000	0.5380288967039603
40000	2	195480000	215480000	0.5378939322052966
40000	12	87880000	107880000	0.5377778752203664
40000	4	115480000	135480000	0.5375948183893414
40000	2	196920000	216920000	0.5371613414462776
40000	2	33360000	53600000	0.5370328582035045
40000	4	83800000	103800000	0.5368575836495776
40000	2	54240000	74240000	0.5367027500600395
40000	12	39400000	59400000	0.5365857338822052
40000	14	45600000	65600000	0.536374373086558
40000	14	43680000	63680000	0.5363349038907093
40000	2	119360000	139400000	0.5362965000088572
40000	4	99880000	119880000	0.5361690797081212
40000	14	45840000	65840000	0.5359354348623432
40000	12	82360000	102360000	0.5351091380329361
40000	8	18120000	38120000	0.535033267093099
40000	6	100520000	120520000	0.5350184460211234
40000	10	23320000	45280000	0.5350008232489445
40000	10	81040000	101040000	0.5349790999364622
40000	6	150200000	170240000	0.5349132465939284
40000	10	96880000	116880000	0.5348857539509452
40000	14	38880000	58880000	0.5343155899416572
40000	X	40360000	64560000	0.5341940049587454
40000	2	45600000	65840000	0.5339171821495324
40000	12	30720000	50760000	0.5337890630176033
40000	12	1200000	21200000	0.5336677989993598
40000	X	57000000	81000000	0.5336103423231888
40000	2	196680000	216680000	0.5334262519975438
40000	12	67000000	87000000	0.5333849110371124
40000	6	40720000	62440000	0.5328577679408459
40000	2	56880000	76880000	0.5326073919957762
40000	X	93880000	113960000	0.5324219626830862
40000	6	90680000	110680000	0.5322229685986918
40000	12	1920000	21920000	0.5322220038609976
40000	4	34200000	56240000	0.5316513507183411
40000	2	17040000	37040000	0.5314920785417591
40000	6	72200000	92200000	0.5314062004995207
40000	8	77160000	97200000	0.5310865323669367
40000	2	149400000	169400000	0.5305899804693204
40000	8	77400000	97440000	0.5301672484845813
40000	4	106840000	126840000	0.530082635290371
40000	4	151960000	171960000	0.5300496325868975
40000	2	143880000	163880000	0.5297859994873039
40000	2	32880000	53120000	0.529753958927845
40000	12	44440000	64440000	0.5294604003821076
40000	12	41800000	61800000	0.5293867100089542
40000	X	83560000	103640000	0.5288645852505957
40000	8	120160000	140160000	0.5288511211224773
40000	2	32400000	52640000	0.5287540964706491
40000	20	21880000	44040000	0.5286714807289986
40000	20	29440000	49560000	0.5286519994439898
40000	14	59760000	79760000	0.5285645809114764
40000	18	22800000	42800000	0.5285498115308356
40000	8	75240000	95280000	0.5285373443642097
40000	10	63760000	83760000	0.5283825359659519
40000	X	58440000	82440000	0.5281022461994941
40000	12	42040000	62040000	0.5280355038049536
40000	4	132040000	152040000	0.5277520303905511
40000	10	69520000	89520000	0.5275942645236301
40000	12	85480000	105480000	0.5273591997065541
40000	10	112000000	132000000	0.527270013287709
40000	16	62080000	82080000	0.5272541497754416
40000	16	21240000	52320000	0.526909307203209
40000	12	109000000	129000000	0.5263253900339714
40000	18	32640000	52640000	0.5262960359324281
40000	8	98080000	118080000	0.5262905037836189
40000	X	76600000	96600000	0.5259432718532661
40000	12	108760000	128760000	0.5252773768410147
40000	4	112360000	132360000	0.5252742130150659
40000	12	71560000	91560000	0.5250089834302196
40000	14	66240000	86240000	0.524741881886901
40000	8	100960000	120960000	0.5247240991372498
40000	8	23880000	44000000	0.524080760151376
40000	16	62320000	82320000	0.5234699597770355
40000	8	47880000	67880000	0.5234560811600302
40000	8	91840000	111840000	0.5234242651298556
40000	10	51040000	71040000	0.5229915875328001
40000	4	69400000	89400000	0.5229594530536749
40000	12	82120000	102120000	0.5227775490227463
40000	14	59520000	79520000	0.5227479764456509
40000	6	118040000	138040000	0.5225934298799487
40000	2	5040000	25040000	0.5224040527609879
40000	10	18040000	38040000	0.5221084681886771
40000	14	69360000	89360000	0.5220954376636265
40000	4	104680000	124680000	0.5219223231170901
40000	2	210600000	230600000	0.5217825757813408
40000	2	207720000	227720000	0.5216975509416111
40000	12	87640000	107640000	0.5214364770847488
40000	4	5760000	25880000	0.521389628276372
40000	6	149960000	170000000	0.5207702533289337
40000	X	54360000	78360000	0.5206271173428595
40000	X	128240000	148320000	0.520596560264869
40000	8	48600000	68600000	0.5205700814921018
40000	2	97960000	118240000	0.5204849397835488
40000	4	61720000	81720000	0.5204083000799443
40000	14	60720000	80720000	0.52034417708
40000	6	42880000	64600000	0.5203139398283153
40000	10	7480000	27480000	0.5201714914144785
40000	10	64240000	84240000	0.5200464576212006
40000	4	33240000	55280000	0.5198565238529395
40000	4	116200000	136200000	0.5197582429757498
40000	X	76840000	96840000	0.5196476480307214
40000	4	63400000	83400000	0.5196277658541908
40000	2	52560000	72560000	0.5193679599084957
40000	2	97720000	118000000	0.5190742317218584
40000	18	29040000	49040000	0.5190087969448461
40000	12	80200000	100200000	0.5185590307184386
40000	2	89080000	110800000	0.5185332917282428
40000	14	45120000	65120000	0.5184078113765129
40000	2	98200000	118480000	0.5178538898860725
40000	8	106960000	126960000	0.5177818282935326
40000	8	37800000	58760000	0.5175825643773083
40000	2	45840000	66080000	0.517195471742634
40000	8	29880000	50840000	0.5171867444927678
40000	14	66960000	86960000	0.5171698724237973
40000	8	52440000	72440000	0.516883239038165
40000	12	12000000	32000000	0.5168009487827091
40000	2	41040000	61280000	0.5167945129361975
40000	X	133280000	153360000	0.5166416095219809
40000	X	77560000	97560000	0.5165338044071236
40000	8	78600000	98640000	0.51642826747778
40000	6	143960000	163960000	0.5163563582891855
40000	18	45600000	65600000	0.5163396476907556
40000	4	33480000	55520000	0.5162756421614618
40000	14	61200000	81200000	0.5162706282902307
40000	X	77080000	97080000	0.5161590722578749
40000	2	195240000	215240000	0.5160352344778731
40000	12	89320000	109320000	0.515606816053352
40000	14	42960000	62960000	0.5156009994875345
40000	2	77760000	99240000	0.515530963368075
40000	2	53760000	73760000	0.515516741776071
40000	4	45720000	67800000	0.515510612635551
40000	2	52320000	72320000	0.515481908308745
40000	12	11760000	31760000	0.5153943471594291
40000	4	167560000	187560000	0.5153814358514356
40000	8	76920000	96960000	0.5151593945194732
40000	8	123760000	143760000	0.5151355256099424
40000	4	98680000	118680000	0.5150269352462091
40000	4	103720000	123720000	0.5144349698704672
40000	6	40960000	62680000	0.514338965508974
40000	22	25520000	45520000	0.5137414842569167
40000	8	115600000	135600000	0.5133918674313437
40000	12	70360000	90360000	0.5133151557699555
40000	12	71320000	91320000	0.5131939047708964
40000	2	177960000	197960000	0.5130114184648625
40000	12	64840000	84840000	0.5126572283405051
40000	2	209160000	229160000	0.512357391667143
40000	8	81720000	101760000	0.5120776102712048
40000	12	86200000	106200000	0.5120384242643415
40000	2	54000000	74000000	0.5118402623768595
40000	4	162040000	182040000	0.5117015506352787
40000	12	42280000	62280000	0.5114569210351663
40000	X	107640000	127840000	0.5114423891029392
40000	18	52320000	72320000	0.5111351178294072
40000	14	67680000	87680000	0.5109618687057116
40000	18	42960000	62960000	0.5109606283675977
40000	6	68360000	88360000	0.5103619668494663
40000	6	8280000	28320000	0.5103399238981322
40000	6	109640000	129640000	0.5100622716839179
40000	12	98920000	118920000	0.5093266063704406
40000	4	34440000	56480000	0.5092036457012337
40000	18	53760000	73760000	0.5089304662017012
40000	X	40600000	64800000	0.5085504113366573
40000	4	168760000	188760000	0.5085059660562509
40000	8	81480000	101520000	0.5083571117144116
40000	2	48720000	68720000	0.508346192169051
40000	6	39520000	61240000	0.5079641806774368
40000	6	141080000	161080000	0.507778604855178
40000	2	52080000	72080000	0.5076707717474273
40000	2	137880000	157880000	0.5071374183569827
40000	2	54480000	74480000	0.506927931409907
40000	X	56760000	80760000	0.5068699369943397
40000	8	47640000	67640000	0.5066224889001711
40000	10	81280000	101280000	0.5065344713101195
40000	8	101920000	121920000	0.5064672442147586
40000	14	60480000	80480000	0.5062775137577341
40000	4	169720000	189720000	0.5061376976597513
40000	4	168520000	188520000	0.5059957254144364
40000	18	32880000	52880000	0.5059133924548758
40000	8	107200000	127200000	0.5058657904322263
40000	12	41560000	61560000	0.5058104196812454
40000	10	7240000	27240000	0.5056000066447662
40000	4	7440000	27560000	0.5055700305375375
40000	12	87400000	107400000	0.5055319076026915
40000	18	51120000	71120000	0.5054191666574303
40000	2	55920000	75920000	0.505237693821085
40000	X	77320000	97320000	0.5046932590780366
40000	6	71480000	91480000	0.5046082811030291
40000	4	92920000	112920000	0.5045404545473579
40000	2	60720000	80720000	0.5044918716885577
40000	8	23640000	43760000	0.5044806674267849
40000	2	139080000	159080000	0.5042396394625546
40000	6	90440000	110440000	0.5041745977244018
40000	X	75880000	95880000	0.5041650118599037
40000	12	83080000	103080000	0.5039396943250884
40000	10	64480000	84480000	0.5036169191854643
40000	14	37680000	57680000	0.5031456891605469
40000	2	40560000	60800000	0.5025575513531398
40000	12	30960000	51000000	0.5022887114559297
40000	6	72440000	92440000	0.5019699221995674
40000	12	32160000	52200000	0.5019634228351202
40000	X	126320000	146400000	0.5018697925122854
40000	X	131120000	151200000	0.5010265102411304
40000	4	169960000	189960000	0.5009861873017184
40000	2	138360000	158360000	0.500505796667992
40000	10	78880000	98880000	0.5001889330285457
40000	14	39600000	59600000	0.5001147280941289
40000	8	108160000	128160000	0.4998983631154042
40000	X	83800000	103880000	0.49972235411516613
40000	10	4120000	24120000	0.4997007870866205
40000	8	124960000	144960000	0.4996340559418888
40000	4	82360000	102360000	0.49919422513321204
40000	2	12960000	32960000	0.4990438233472117
40000	16	32840000	63600000	0.4988527750245962
40000	10	22840000	44800000	0.4986709128759252
40000	X	107880000	128080000	0.4985592080571141
40000	8	107920000	127920000	0.4984747666810694
40000	10	74320000	94320000	0.4984614912409738
40000	4	106120000	126120000	0.4983409051952286
40000	10	63520000	83520000	0.4977533588045427
40000	12	64600000	84600000	0.4967311343710952
40000	12	1440000	21440000	0.4966776851233332
40000	14	66480000	86480000	0.49654750968891487
40000	12	72520000	92520000	0.4961669558142892
40000	2	32640000	52880000	0.49536584989892946
40000	8	107440000	127440000	0.49528693850452604
40000	4	151480000	171480000	0.4952823314551948
40000	12	71800000	91800000	0.4950216528278218
40000	20	25720000	47880000	0.4947510504834353
40000	10	66400000	86400000	0.49467267019571937
40000	6	89960000	109960000	0.4945393033444822
40000	14	80160000	100160000	0.49421137591881853
40000	8	123520000	143520000	0.4939379327025672
40000	14	79920000	99920000	0.4938180275577575
40000	18	20800000	40880000	0.4937999829447312
40000	12	73960000	93960000	0.4936541069451518
40000	22	26960000	46960000	0.4935111524222085
40000	8	81240000	101280000	0.4934198921906144
40000	6	144920000	164920000	0.4933862977306289
40000	10	76240000	96240000	0.4933266875843765
40000	4	98440000	118440000	0.49322245904006473
40000	4	84040000	104040000	0.4931156773279679
40000	2	202920000	222920000	0.4930867830825318
40000	10	74560000	94560000	0.4930177488762213
40000	4	164680000	184680000	0.4926302971974737
40000	4	41160000	63240000	0.4921342198123826
40000	16	59680000	79680000	0.49183024260653796
40000	2	176520000	196520000	0.4914528793554181
40000	6	141320000	161320000	0.49127633514474267
40000	12	72760000	92760000	0.49125214592553207
40000	10	50800000	70800000	0.4909747674214368
40000	12	74200000	94200000	0.49075532644047715
40000	12	72040000	92040000	0.49057280420461585
40000	4	98200000	118200000	0.4903271720332139
40000	2	143640000	163640000	0.4902175442179752
40000	4	131800000	151800000	0.4899440149171684
40000	8	59160000	79160000	0.4898703841627894
40000	20	26000000	48120000	0.48979588117433465
40000	8	101200000	121200000	0.4896017279487364
40000	X	72680000	92760000	0.48951461856934686
40000	6	39280000	61000000	0.4894857078850802
40000	12	42520000	62520000	0.48902027460283715
40000	14	60000000	80000000	0.48890466325583254
40000	16	34000000	64320000	0.4888790415270738
40000	4	85720000	105720000	0.4886248006702232
40000	14	61440000	81440000	0.4885502459946344
40000	4	112120000	132120000	0.4885430336249959
40000	8	48840000	68840000	0.48854294751447275
40000	10	69760000	89760000	0.48850805297553396
40000	8	124000000	144000000	0.4884971770130528
40000	2	46080000	66320000	0.48832490025167186
40000	8	17880000	37880000	0.48823154609051933
40000	X	42040000	66240000	0.4881111546394425
40000	X	54600000	78600000	0.4880622164654402
40000	14	67200000	87200000	0.48804337369247075
40000	10	4360000	24360000	0.4880416494202966
40000	4	163000000	183000000	0.48801409001554347
40000	4	130360000	150360000	0.4879158952889022
40000	10	67120000	87120000	0.487784565495136
40000	12	70600000	90600000	0.4875028820459775
40000	14	66720000	86720000	0.4872499560693673
40000	10	2440000	22440000	0.48686933174515
40000	X	73000000	93000000	0.4867891873006395
40000	16	62560000	82560000	0.4864735085662575
40000	X	108120000	128320000	0.4857136344022844
40000	2	178200000	198200000	0.48530232110220944
40000	2	186840000	206840000	0.4850722630564057
40000	8	110800000	130800000	0.48482078472631523
40000	10	73840000	93840000	0.4848086914665224
40000	2	77520000	99000000	0.4846166886607477
40000	16	21000000	52080000	0.4845882473913097
40000	12	42760000	62760000	0.4845699182959143
40000	14	76560000	96560000	0.4845303808140157
40000	6	34720000	54720000	0.4844682520245402
40000	10	67600000	87600000	0.4843414906108709
40000	6	104840000	124840000	0.4843172031803938
40000	4	65560000	85560000	0.4842124202149101
40000	12	11520000	31520000	0.4840401518743742
40000	4	108280000	128280000	0.4839509851226605
40000	6	90920000	110920000	0.4838727361679198
40000	12	41320000	61320000	0.48385494045547955
40000	12	66760000	86760000	0.48350067247700207
40000	6	6120000	26120000	0.483418139615273
40000	2	54720000	74720000	0.4833612304703932
40000	6	105080000	125080000	0.4829028114897409
40000	16	29560000	60480000	0.4827452118194457
40000	2	209400000	229400000	0.48250610698553187
40000	10	67360000	87360000	0.48229355226552567
40000	16	61840000	81840000	0.4821756452938076
40000	4	106360000	126360000	0.48207656232182644
40000	12	82600000	102600000	0.4819720242446565
40000	4	106600000	126600000	0.48188708467742813
40000	2	33600000	53840000	0.48182173292723435
40000	4	33000000	55040000	0.48174917197870765
40000	4	6480000	26600000	0.48173492203914076
40000	4	10440000	30440000	0.48156437984841466
40000	X	73240000	93240000	0.48144574797134293
40000	2	51840000	71840000	0.48137237530988286
40000	8	38040000	59000000	0.48114455045314025
40000	12	43000000	63000000	0.48038911514145816
40000	12	74440000	94440000	0.48009210479481895
40000	10	4600000	24600000	0.47993174581238035
40000	2	184680000	204680000	0.4798638487898605
40000	10	23080000	45040000	0.4797432049448476
40000	12	80440000	100440000	0.47966895209002547
40000	8	29640000	50600000	0.4794934956382349
40000	12	72280000	92280000	0.4794184744849665
40000	10	109120000	129120000	0.47921805142198215
40000	X	93640000	113720000	0.478987508746199
40000	10	73600000	93600000	0.4789452164759221
40000	6	90200000	110200000	0.4787652035695246
40000	8	107680000	127680000	0.4787205376378661
40000	2	203160000	223160000	0.4783732515278721
40000	10	74080000	94080000	0.4780841748127335
40000	4	92200000	112200000	0.47775107354705854
40000	10	79120000	99120000	0.47757941540299836
40000	12	73720000	93720000	0.47752652873227736
40000	2	57120000	77120000	0.47752227442648715
40000	6	150680000	170760000	0.47752110466583236
40000	12	65080000	85080000	0.4774553980277985
40000	12	44200000	64200000	0.4774378987022307
40000	12	70840000	90840000	0.47743309523018734
40000	10	10120000	30120000	0.4770960124152734
40000	18	42000000	62000000	0.477031882759702
40000	6	105320000	125320000	0.47699074020105847
40000	2	153000000	173000000	0.47698237840687385
40000	4	105880000	125880000	0.47692144356251226
40000	6	144680000	164680000	0.4769050656150393
40000	2	193800000	213800000	0.47672094046627195
40000	14	67920000	87920000	0.476514671078443
40000	16	720000	21080000	0.4760317766066049
40000	2	138120000	158120000	0.47587300094280294
40000	12	82840000	102840000	0.4757550448619061
40000	12	66520000	86520000	0.475709993638187
40000	12	98440000	118440000	0.47570492918552487
40000	2	186600000	206600000	0.4756246040037597
40000	2	137640000	157640000	0.47550778808128286
40000	2	71520000	92760000	0.4753262718632405
40000	2	154200000	174200000	0.4752571723649295
40000	4	84280000	104280000	0.47497615192663606
40000	14	45360000	65360000	0.47454282927085445
40000	10	73360000	93360000	0.47442641549415265
40000	12	107320000	127320000	0.47406970307643514
40000	12	73000000	93000000	0.47399839361077856
40000	6	5400000	25400000	0.4739200777927855
40000	X	4200000	24200000	0.47371610942591474
40000	X	8520000	28520000	0.4733218648236865
40000	2	153960000	173960000	0.4732911061098292
40000	2	77280000	98760000	0.4732411209700876
40000	8	52200000	72200000	0.47307513271390683
40000	10	63280000	83280000	0.47261150472984786
40000	8	73320000	93360000	0.47246054569295115
40000	2	197160000	217160000	0.47240283379645137
40000	12	89080000	109080000	0.47205216617815043
40000	12	74680000	94680000	0.4720217171965621
40000	X	38680000	62880000	0.471884835243074
40000	X	130640000	150720000	0.4717475486557976
40000	10	64720000	84720000	0.4714609052245726
40000	8	97840000	117840000	0.4712614979530955
40000	8	101680000	121680000	0.4710300737637265
40000	14	37920000	57920000	0.470981487734333
40000	12	41080000	61080000	0.4703137092543777
40000	4	111880000	131880000	0.47024091883373
40000	2	76320000	97800000	0.4697731137360332
40000	2	186120000	206120000	0.46976983413241086
40000	2	212760000	232760000	0.4697660830210959
40000	8	19800000	39920000	0.46973171918438283
40000	2	75360000	96800000	0.46971931443338427
40000	2	40800000	61040000	0.46968728970457446
40000	X	40840000	65040000	0.4694735506368886
40000	8	123280000	143280000	0.4693886026489796
40000	X	72440000	92520000	0.4692087327014213
40000	2	133320000	153320000	0.46894214025850434
40000	12	63880000	83880000	0.4688817586503271
40000	6	89480000	109480000	0.46877412765106236
40000	8	108400000	128400000	0.4686320622917341
40000	10	113200000	133200000	0.4685241884628793
40000	12	43240000	63240000	0.4683786005663375
40000	8	76680000	96720000	0.4681624633824424
40000	4	63160000	83160000	0.4679202863303083
40000	X	3680000	23720000	0.46753551489754547
40000	8	124480000	144480000	0.4673270843022834
40000	4	65800000	85800000	0.4667805462906487
40000	4	32760000	54800000	0.46674536115055215
40000	12	43960000	63960000	0.46649904060233394
40000	2	176280000	196280000	0.46643683373090045
40000	2	14880000	34880000	0.46627630896219663
40000	6	150440000	170480000	0.46604413066687256
40000	X	128480000	148560000	0.4655948581801143
40000	4	97960000	117960000	0.4654618931763512
40000	4	111640000	131640000	0.46523164133911304
40000	2	178440000	198440000	0.4651406960750987
40000	8	23400000	43520000	0.46490830794124144
40000	12	43720000	63720000	0.46464180084552426
40000	14	60240000	80240000	0.46440119144610686
40000	4	144760000	164760000	0.46438404359950153
40000	14	79680000	99680000	0.46423339109857653
40000	4	162280000	182280000	0.46401948021001904
40000	12	31200000	51240000	0.46310103574563094
40000	8	78840000	98880000	0.46297835756589184
40000	14	22320000	42320000	0.4628863548478371
40000	4	164920000	184920000	0.4627819937880364
40000	10	79360000	99360000	0.46268566438686903
40000	X	75640000	95640000	0.4619812493064335
40000	6	71240000	91240000	0.4617825085372802
40000	18	32400000	52400000	0.4617487229467532
40000	4	31800000	53840000	0.46149185851460645
