Resolution	ChrNr	START	END	meanS_Euclidean
40000	12	45880000	59200000	0.27968710200330954
40000	22	19840000	23560000	0.27966654097139554
40000	12	89800000	103120000	0.27965500575103847
40000	4	145480000	164280000	0.27911886147232223
40000	4	95320000	114120000	0.2790779014239583
40000	8	70200000	84560000	0.27883994427413594
40000	10	86560000	99720000	0.27879976826183234
40000	2	117920000	141960000	0.2786296999213055
40000	8	57720000	72080000	0.27843948834265003
40000	20	5080000	11280000	0.27842968252872174
40000	22	23560000	27680000	0.27820329796729676
40000	20	3880000	10080000	0.27779642436042956
40000	8	128320000	142680000	0.27758823944580063
40000	4	169960000	188760000	0.2773933770232734
40000	X	131840000	147000000	0.27738582387348626
40000	18	760000	8280000	0.2771038955057797
40000	2	25200000	49440000	0.2768928337171383
40000	X	93160000	108320000	0.2767869787460921
40000	18	40000	7560000	0.27670363224063044
40000	12	56920000	70240000	0.276636283472185
40000	16	7440000	15360000	0.27637318527718036
40000	2	113120000	137160000	0.2762276957580217
40000	2	148680000	172680000	0.2761833482712038
40000	14	69600000	78480000	0.27614039937571294
40000	8	68280000	82640000	0.27608159096303964
40000	2	118160000	142200000	0.27600918974178873
40000	2	22080000	46080000	0.27598955285709986
40000	22	37760000	41360000	0.2759376126712137
40000	22	19600000	23320000	0.2757767862730887
40000	20	4360000	10560000	0.27574080565315023
40000	4	120280000	139080000	0.27562202890292703
40000	16	79120000	87000000	0.275595735672717
40000	6	146360000	163240000	0.2754624988190543
40000	20	31240000	37440000	0.2752358990241032
40000	2	117680000	141720000	0.2750978106244246
40000	12	58120000	71440000	0.27506189485494126
40000	2	139800000	163800000	0.2749745066750356
40000	16	26560000	35520000	0.2749091803587084
40000	22	23320000	27440000	0.27455170596530837
40000	4	97480000	116280000	0.2743504578426044
40000	6	94520000	111400000	0.27430840845824955
40000	2	145800000	169800000	0.2742922791090308
40000	16	10080000	18120000	0.2739858423853908
40000	2	122720000	146760000	0.27379267385292766
40000	4	120040000	138840000	0.27373831775529683
40000	16	49360000	57240000	0.2729640076086076
40000	18	52800000	60320000	0.2727480227713085
40000	10	9640000	22800000	0.2724179369744506
40000	4	126040000	144840000	0.27239473615979
40000	8	122080000	136440000	0.2722829858764968
40000	10	12280000	25440000	0.27222389332713076
40000	2	93880000	118400000	0.2721762166562279
40000	12	46120000	59440000	0.272050187551211
40000	16	0	7880000	0.2720307912021674
40000	16	720000	8600000	0.27192924650568384
40000	16	22440000	30480000	0.2719285525837018
40000	8	69720000	84080000	0.27157935225814156
40000	22	31760000	35360000	0.2715527031678167
40000	2	187080000	211080000	0.27148667526815445
40000	16	52000000	59880000	0.271346926165521
40000	20	56200000	62400000	0.2713103033198217
40000	2	123680000	147720000	0.27090432564850025
40000	10	83200000	96360000	0.2708026856274523
40000	2	47760000	71760000	0.2707931083256348
40000	10	13000000	26160000	0.2707127468266936
40000	8	55320000	69680000	0.2706259335549732
40000	10	8200000	21360000	0.2698623880834102
40000	2	117440000	141480000	0.26984610254040864
40000	8	89680000	104040000	0.2698056613773119
40000	12	71080000	84400000	0.2698006698600985
40000	8	51960000	66320000	0.2696134292266606
40000	20	2200000	8400000	0.26950736764918126
40000	20	56680000	62880000	0.2694541688727608
40000	8	80520000	94920000	0.2693005050592061
40000	18	69600000	77120000	0.2692519152773614
40000	14	52560000	61440000	0.26922976030732393
40000	16	15880000	24120000	0.2690779430444747
40000	8	69240000	83600000	0.26866584575879443
40000	22	16520000	20560000	0.26849501210298066
40000	20	14200000	20400000	0.2682014524798795
40000	6	146120000	163000000	0.26790638429866337
40000	2	123920000	147960000	0.2678084697832899
40000	2	1920000	25920000	0.2675848127683753
40000	12	71560000	84880000	0.26746785197978445
40000	12	85000000	98320000	0.26742797179756245
40000	8	55560000	69920000	0.26734872102116397
40000	8	122320000	136680000	0.2673004225675584
40000	8	94720000	109080000	0.26714897362064566
40000	10	4840000	18000000	0.2670564336855123
40000	18	5080000	12600000	0.26684046608121764
40000	14	19120000	28080000	0.2668127505735169
40000	16	960000	8840000	0.26672357755779647
40000	4	8880000	27800000	0.26661551033101333
40000	12	84040000	97360000	0.266370673279858
40000	10	9880000	23040000	0.26628982623124814
40000	16	480000	8360000	0.26626283524997096
40000	6	68840000	85720000	0.26603752015582455
40000	20	41080000	47280000	0.2658174021125801
40000	2	117200000	141240000	0.26571862231875804
40000	2	172440000	196440000	0.26554593629772083
40000	2	119840000	143880000	0.2654478823692343
40000	X	130160000	145320000	0.26446989298325846
40000	12	20400000	33720000	0.2644633143463017
40000	10	67600000	80760000	0.2643938346038239
40000	12	72280000	85600000	0.26434512342101185
40000	12	94120000	107440000	0.26420019349826035
40000	12	64120000	77440000	0.26373210165181965
40000	16	52240000	60120000	0.26361947562728366
40000	6	93080000	109960000	0.2633295301854952
40000	6	40960000	57840000	0.2631203621807675
40000	20	43960000	50160000	0.26309174102547644
40000	12	71320000	84640000	0.26303512055464634
40000	16	24160000	32160000	0.26295281330025705
40000	X	67120000	82320000	0.2629424016736878
40000	8	94960000	109320000	0.26266426806201265
40000	2	123440000	147480000	0.2625306508641142
40000	8	90400000	104760000	0.26249657459621667
40000	12	84280000	97600000	0.26214430812682415
40000	4	151720000	170520000	0.26204672349804825
40000	12	63400000	76720000	0.2614301206859554
40000	10	68080000	81240000	0.26119615463889817
40000	X	67360000	82560000	0.26106180185404926
40000	22	18200000	22360000	0.2609562020011208
40000	2	41280000	65520000	0.26036350952716564
40000	6	74840000	91720000	0.26019325474701427
40000	8	90160000	104520000	0.2600367348924698
40000	12	65320000	78640000	0.25989204302705954
40000	2	27120000	51360000	0.259849929087746
40000	12	67720000	81040000	0.25980936954598977
40000	6	74120000	91000000	0.25970944606137286
40000	10	24760000	37920000	0.25960816847216733
40000	2	123200000	147240000	0.25956134619284554
40000	12	71800000	85120000	0.25954862431675857
40000	2	5040000	29040000	0.2591177653290764
40000	16	240000	8120000	0.2590452937597435
40000	8	93280000	107640000	0.2590012368276643
40000	2	148440000	172440000	0.25890876808433166
40000	12	41320000	54640000	0.25876420278387785
40000	6	70040000	86920000	0.25850882192659824
40000	16	51760000	59640000	0.25828533773126683
40000	12	84760000	98080000	0.25827730545023225
40000	2	194040000	218040000	0.25820679173806066
40000	20	44200000	50400000	0.2581845554801058
40000	14	87120000	96000000	0.2579654983402399
40000	2	146040000	170040000	0.25778872707755524
40000	10	82960000	96120000	0.2571168611719535
40000	16	1200000	9080000	0.2570794014754431
40000	2	26880000	51120000	0.2570441987406106
40000	X	130400000	145560000	0.2569909074486902
40000	2	122960000	147000000	0.2568520594577563
40000	10	89680000	102840000	0.2567558730492632
40000	4	82120000	100920000	0.2566753451292316
40000	2	183960000	207960000	0.25610388603449324
40000	8	112480000	126840000	0.255883791988684
40000	8	29160000	43640000	0.2553168663280884
40000	X	130640000	145800000	0.25524777096398865
40000	10	26680000	41600000	0.2550892210829702
40000	16	78640000	86520000	0.2550100260423554
40000	2	118400000	142440000	0.2548594649617107
40000	2	210600000	234600000	0.25436000153388677
40000	4	73240000	92040000	0.2543240474235064
40000	2	146280000	170280000	0.25415020521128345
40000	22	30320000	33920000	0.2539625658284847
40000	4	118840000	137640000	0.2537135307662102
40000	2	115280000	139320000	0.25367742367169743
40000	4	169720000	188520000	0.2533387061862619
40000	8	6920000	21440000	0.2528243341459285
40000	8	129040000	143400000	0.2521701679185552
40000	2	126320000	150360000	0.2521088302658481
40000	8	81720000	96120000	0.2519793881239341
40000	10	99280000	112440000	0.251879779273104
40000	2	118880000	142920000	0.2518603815126341
40000	10	82720000	95880000	0.25183165405660973
40000	2	45600000	69840000	0.2518148330593109
40000	2	43920000	68160000	0.251578211469827
40000	14	29520000	38400000	0.2514773759385694
40000	14	58320000	67200000	0.25131511982767224
40000	4	102760000	121560000	0.2510523741696365
40000	16	78880000	86760000	0.2507980384170511
40000	2	116960000	141000000	0.2506379110342511
40000	4	119080000	137880000	0.2506296691252736
40000	4	7440000	26360000	0.2505908451709991
40000	4	142840000	161640000	0.2503429719782669
40000	14	69840000	78720000	0.25024926878440185
40000	X	67600000	82800000	0.25022660890823145
40000	6	120680000	137560000	0.25010689887704246
40000	2	145560000	169560000	0.250032594482167
40000	16	65440000	73320000	0.24998332902431733
40000	6	74360000	91240000	0.2497528630033006
40000	6	93560000	110440000	0.24973509103841618
40000	16	61360000	69240000	0.2497202742396973
40000	12	72040000	85360000	0.24955510786705792
40000	2	45360000	69600000	0.2495531402942118
40000	8	81480000	95880000	0.2494265394275701
40000	16	78400000	86280000	0.24929367133489586
40000	12	66520000	79840000	0.24920961293936272
40000	2	119600000	143640000	0.249084193844041
40000	12	64840000	78160000	0.24903897193788685
40000	12	55480000	68800000	0.2487174776918315
40000	2	128720000	152760000	0.24862017317524107
40000	20	19480000	25680000	0.24856800785200264
40000	X	131600000	146760000	0.2485259306891713
40000	14	87360000	96240000	0.2484231952539702
40000	10	98800000	111960000	0.24823501403298923
40000	2	148200000	172200000	0.24815994559294896
40000	6	107000000	123880000	0.24805635174806775
40000	12	16560000	29880000	0.24791005601468663
40000	8	89920000	104280000	0.24778711043807386
40000	2	172200000	196200000	0.24761809717078073
40000	10	13240000	26400000	0.24757293154611712
40000	2	88360000	114080000	0.24703531942989257
40000	22	34400000	38000000	0.24696678695109495
40000	6	94280000	111160000	0.2469167523634693
40000	2	118640000	142680000	0.24670406580487403
40000	2	186600000	210600000	0.2465967928728127
40000	18	30720000	38240000	0.24647774789121413
40000	2	129920000	153960000	0.24646544363027365
40000	20	40360000	46560000	0.2462750754168078
40000	6	146600000	163480000	0.24598603755955115
40000	4	95560000	114360000	0.2455894323920013
40000	10	3880000	17040000	0.24558395087410853
40000	12	57160000	70480000	0.24508081745258523
40000	2	112880000	136920000	0.24503592687153172
40000	4	101560000	120360000	0.2449970895909762
40000	2	102520000	126800000	0.24494401829376147
40000	2	116720000	140760000	0.24491854330940352
40000	10	23320000	36480000	0.24479522072369977
40000	4	97240000	116040000	0.24465562806743876
40000	2	186360000	210360000	0.24426773277445343
40000	6	41200000	58080000	0.24423937772675552
40000	8	28200000	42680000	0.2440165346530986
40000	14	52800000	61680000	0.2440115433299795
40000	22	19360000	23080000	0.2438614739193891
40000	10	107680000	120840000	0.24380901701244764
40000	2	119120000	143160000	0.2437945488512857
40000	16	9360000	17400000	0.24379167888590747
40000	2	55440000	79440000	0.2437492325524854
40000	X	71680000	86880000	0.24345949780798182
40000	14	90000000	98880000	0.2434284427427169
40000	2	43680000	67920000	0.243378098655168
40000	8	69960000	84320000	0.24332988993171942
40000	12	84520000	97840000	0.2432505124811144
40000	10	90160000	103320000	0.24320820367680876
40000	6	120920000	137800000	0.24310252135665875
40000	22	12520000	19120000	0.2426928539557478
40000	16	18160000	26280000	0.24260013379628256
40000	2	193800000	217800000	0.24238839532384407
40000	6	93800000	110680000	0.24233052064447388
40000	14	54240000	63120000	0.24224548298783385
40000	16	22960000	30960000	0.24222423528582207
40000	6	145880000	162760000	0.24206852337502716
40000	10	4600000	17760000	0.24206674597342404
40000	X	66880000	82080000	0.2419364689145953
40000	12	16320000	29640000	0.24154213225184606
40000	4	16440000	35240000	0.24151458178749488
40000	4	151960000	170760000	0.24123328648995326
40000	2	44160000	68400000	0.24089024027670747
40000	2	3360000	27360000	0.2407899213797542
40000	2	240000	24240000	0.2407110980627649
40000	X	65680000	80880000	0.24061202390218686
40000	12	21360000	34680000	0.24058761549584426
40000	X	66640000	81840000	0.24056690562199975
40000	2	45840000	70080000	0.24054992960175015
40000	16	17920000	26040000	0.24020602974044558
40000	2	116480000	140520000	0.23995994390489303
40000	20	31480000	37680000	0.2399486379412333
40000	8	55800000	70160000	0.23964606601990854
40000	20	33160000	39360000	0.23962644078173412
40000	4	117640000	136440000	0.2394800629150763
40000	6	108440000	125320000	0.2391542754836359
40000	4	140680000	159480000	0.2385979458205206
40000	12	65080000	78400000	0.23855170764630207
40000	4	76360000	95160000	0.23846228671541683
40000	20	14440000	20640000	0.23845622924878004
40000	4	153880000	172680000	0.23844604119028953
40000	6	9960000	26880000	0.23841669633787047
40000	12	21840000	35200000	0.23840573499869686
40000	12	65560000	78880000	0.23831787650602787
40000	X	66400000	81600000	0.23803856359444409
40000	8	126640000	141000000	0.2378105663638603
40000	4	140440000	159240000	0.23777020534696622
40000	6	141800000	158680000	0.23759591199172816
40000	12	13200000	26520000	0.23738208930870056
40000	X	130880000	146040000	0.2367701833717816
40000	14	75120000	84000000	0.23674837858053133
40000	2	140040000	164040000	0.23671643246236504
40000	16	21720000	29760000	0.2363235522252168
40000	2	146520000	170520000	0.23621248665841751
40000	2	119360000	143400000	0.23619581319373595
40000	8	69000000	83360000	0.23613659090098985
40000	12	70840000	84160000	0.236041793810957
40000	14	57360000	66240000	0.23603538990789788
40000	12	69400000	82720000	0.23598426739194148
40000	16	10320000	18560000	0.23551603306921579
40000	4	76600000	95400000	0.23538366984289918
40000	6	123560000	140440000	0.23512481774500513
40000	16	55120000	63000000	0.23501734308570796
40000	10	106240000	119400000	0.23501056997519618
40000	8	55080000	69440000	0.23484223567283513
40000	X	65440000	80640000	0.23473846874819304
40000	12	89080000	102400000	0.2346762450002756
40000	6	107480000	124360000	0.23426182718870237
40000	2	56880000	80880000	0.23424661525098886
40000	4	73480000	92280000	0.23416692886875448
40000	12	57880000	71200000	0.23413713594707955
40000	6	9480000	26360000	0.23397580384947822
40000	6	121160000	138040000	0.2339398181281381
40000	4	15240000	34040000	0.23388471790708745
40000	12	21120000	34440000	0.23379495666248462
40000	2	45120000	69360000	0.23367035065274946
40000	8	47640000	62000000	0.23350096327598388
40000	2	186840000	210840000	0.23330988785058013
40000	X	131360000	146520000	0.23329462384788666
40000	6	93320000	110200000	0.23327981175297233
40000	22	20800000	25040000	0.23316094290499811
40000	X	129440000	144600000	0.23295349011169153
40000	8	28920000	43400000	0.2329506495622665
40000	12	66280000	79600000	0.23267876521515143
40000	2	2160000	26160000	0.23262242256025556
40000	10	82480000	95640000	0.23261921709839614
40000	10	1960000	15120000	0.2323644630026771
40000	18	31200000	38720000	0.23226994052253258
40000	16	73840000	81720000	0.23149792445532283
40000	10	99040000	112200000	0.23133498807806
40000	16	68560000	76440000	0.23110378244239552
40000	2	43440000	67680000	0.2310649942959512
40000	10	16360000	29520000	0.2309342782382133
40000	2	128960000	153000000	0.23079297720572867
40000	10	67840000	81000000	0.2304846248574147
40000	X	66160000	81360000	0.23031842283892032
40000	X	69520000	84720000	0.23028766782858265
40000	2	44400000	68640000	0.22984784046888565
40000	6	120440000	137320000	0.2297095030070964
40000	6	69080000	85960000	0.2296142615733372
40000	12	88600000	101920000	0.22951501557148615
40000	2	47280000	71520000	0.22913152214792887
40000	18	69840000	77360000	0.2290729294985898
40000	16	15640000	23880000	0.22899795402965087
40000	2	209400000	233400000	0.2288005179553273
40000	2	46080000	70320000	0.228566768786678
40000	X	129200000	144360000	0.22842759485003497
40000	10	106480000	119640000	0.2283629376702397
40000	14	53040000	61920000	0.22806001824641287
40000	X	131120000	146280000	0.227981403422451
40000	4	152200000	171000000	0.2276598937112412
40000	2	26640000	50880000	0.2276327937185373
40000	22	20080000	24320000	0.2275170849704642
40000	18	520000	8040000	0.22749879611963356
40000	18	48480000	56000000	0.22735083955868154
40000	2	147000000	171000000	0.22664832911778954
40000	4	128920000	147720000	0.22654486878942903
40000	4	76840000	95640000	0.22649529558076043
40000	2	116240000	140280000	0.22645871072648197
40000	4	129160000	147960000	0.2263598592531725
40000	2	126560000	150600000	0.22621065127756834
40000	16	75520000	83400000	0.22588879328991684
40000	2	90240000	115760000	0.22587700383423046
40000	12	16800000	30120000	0.22585434123741077
40000	8	46440000	60800000	0.22572206248766802
40000	2	145320000	169320000	0.22565482558748315
40000	8	94240000	108600000	0.22530201989451606
40000	12	89560000	102880000	0.22506976985988167
40000	4	96040000	114840000	0.2246240325239591
40000	X	92920000	108080000	0.22462365299872186
40000	X	129920000	145080000	0.22452784538138892
40000	4	169480000	188280000	0.22446452820546323
40000	12	69640000	82960000	0.22420593916836204
40000	8	94000000	108360000	0.22419678362610576
40000	22	30080000	33680000	0.22415792185323366
40000	8	47160000	61520000	0.22388341663760147
40000	12	20160000	33480000	0.22378376788153057
40000	14	87600000	96480000	0.2235759260882952
40000	4	96280000	115080000	0.22314500616504088
40000	2	88600000	114320000	0.22312686517103875
40000	2	140280000	164280000	0.223102388686394
40000	6	107240000	124120000	0.22301455247279334
40000	12	20640000	33960000	0.2228143335247439
40000	10	1720000	14880000	0.22280907705123232
40000	2	147480000	171480000	0.2226223841522
40000	2	21840000	45840000	0.22243266134907813
40000	8	93520000	107880000	0.22219743481214274
40000	2	6000000	30000000	0.22208718943630812
40000	4	126280000	145080000	0.22189466319222428
40000	2	95240000	119600000	0.2217080188655777
40000	20	31720000	37920000	0.22160987023755208
40000	10	4360000	17520000	0.22152363948231493
40000	2	43200000	67440000	0.2214939604458789
40000	2	129680000	153720000	0.22126291838690085
40000	12	20880000	34200000	0.22082938108645078
40000	6	94040000	110920000	0.2207707051490642
40000	2	147240000	171240000	0.22072815547223734
40000	12	70120000	83440000	0.2207247719834068
40000	6	74600000	91480000	0.22029959203092422
40000	4	141640000	160440000	0.22011917138439266
40000	10	1480000	14640000	0.2200344241558206
40000	4	153640000	172440000	0.21967596494456956
40000	20	280000	6480000	0.2196726208722526
40000	22	28160000	31760000	0.21964633143087506
40000	2	186120000	210120000	0.21960590431870863
40000	4	128680000	147480000	0.2192804809451185
40000	16	74560000	82440000	0.21905541597816866
40000	2	189240000	213240000	0.21897365197495758
40000	4	95800000	114600000	0.21885355827053599
40000	10	13720000	26880000	0.21880567708554224
40000	12	65800000	79120000	0.2185906882661042
40000	2	44880000	69120000	0.21848670537190884
40000	2	146760000	170760000	0.21844944294230392
40000	20	9880000	16080000	0.21838373247924878
40000	16	65200000	73080000	0.21824996474487188
40000	2	116000000	140040000	0.217890563045567
40000	20	1240000	7440000	0.2177109846185591
40000	16	71200000	79080000	0.21753000482758714
40000	12	69880000	83200000	0.2172946052524061
40000	X	68320000	83520000	0.2171384959584135
40000	16	75760000	83640000	0.21705828155685816
40000	12	66040000	79360000	0.21688431506408293
40000	X	65920000	81120000	0.21631914434475244
40000	2	28560000	52800000	0.21607475489960135
40000	16	8640000	16680000	0.215547588765325
40000	2	93640000	118160000	0.21553433471676767
40000	14	19360000	28320000	0.21549662630738856
40000	12	23040000	36400000	0.21549136802138888
40000	4	97000000	115800000	0.21547621150430382
40000	12	67960000	81280000	0.21497383961687067
40000	2	126800000	150840000	0.21485892393994765
40000	6	9720000	26600000	0.21458991636612215
40000	2	5280000	29280000	0.21453216022402558
40000	2	41520000	65760000	0.21421743827552664
40000	10	82240000	95400000	0.21419601055614626
40000	X	128960000	144120000	0.21410711997686294
40000	10	1240000	14400000	0.2140773067426436
40000	12	17040000	30360000	0.2139167589489522
40000	8	81240000	95640000	0.21379976166300171
40000	2	88840000	114560000	0.21369646816205123
40000	2	28800000	53040000	0.21364673762448097
40000	16	12000000	20240000	0.21345082118747224
40000	X	129680000	144840000	0.21343661793436644
40000	4	78760000	97560000	0.2133922471959634
40000	22	28400000	32000000	0.2133656027807873
40000	22	17480000	21640000	0.21335127063158743
40000	2	171960000	195960000	0.21324346010958198
40000	6	146840000	163720000	0.2131835569042226
40000	16	78160000	86040000	0.2130977979432069
40000	20	46120000	52320000	0.21300838264642577
40000	4	79960000	98760000	0.21299875586356273
40000	2	147960000	171960000	0.2125871753778572
40000	16	23920000	31920000	0.21248291337807693
40000	12	57400000	70720000	0.21247909402551687
40000	18	4840000	12360000	0.21246058261808684
40000	2	89320000	115040000	0.2123027180575645
40000	12	57640000	70960000	0.21225299510497808
40000	16	9120000	17160000	0.2120852418594277
40000	8	93760000	108120000	0.21202058998805148
40000	16	54640000	62520000	0.21177242373591745
40000	4	102520000	121320000	0.211726421359683
40000	14	91680000	100560000	0.2117205118273855
40000	X	92440000	107600000	0.21161223544911123
40000	2	129440000	153480000	0.21153076428087425
40000	4	78520000	97320000	0.211046730299117
40000	10	12760000	25920000	0.21100383395161962
40000	12	87880000	101200000	0.21090684840083837
40000	X	67840000	83040000	0.21086208507134066
40000	8	80760000	95160000	0.21076283532369178
40000	2	193560000	217560000	0.21073714691473136
40000	2	90000000	115520000	0.21069218091322872
40000	16	26320000	35280000	0.21049936273738967
40000	2	189480000	213480000	0.210108318847842
40000	6	121640000	138520000	0.21000445056621678
40000	2	44640000	68880000	0.20959553692790514
40000	4	79240000	98040000	0.20937695706195417
40000	10	520000	13680000	0.20923202097106022
40000	16	8880000	16920000	0.20901660414161638
40000	6	147320000	164200000	0.20872319115579205
40000	16	5760000	13640000	0.20841251847221343
40000	8	28440000	42920000	0.20836179436024796
40000	6	69320000	86200000	0.20824152623991346
40000	2	2400000	26400000	0.2077798194406878
40000	12	70360000	83680000	0.207632530045497
40000	4	169240000	188040000	0.2073374189738717
40000	2	140520000	164520000	0.20731418405330895
40000	2	209640000	233640000	0.20730672916415546
40000	2	42960000	67200000	0.20704428160497526
40000	4	127240000	146040000	0.20698826148902827
40000	12	70600000	83920000	0.20695735660494127
40000	12	88840000	102160000	0.20679798173119232
40000	14	29280000	38160000	0.20672774416010697
40000	2	189720000	213720000	0.20662169735657956
40000	2	129200000	153240000	0.20642745197082324
40000	2	27360000	51600000	0.20642428191103837
40000	4	140920000	159720000	0.206370625842445
40000	14	91920000	100800000	0.20633405030824212
40000	16	12240000	20480000	0.20631327070709662
40000	22	27920000	31520000	0.2062454192557733
40000	4	79000000	97800000	0.20594563561163168
40000	12	94360000	107680000	0.20545936278996024
40000	4	153400000	172200000	0.20515042921325613
40000	10	22120000	35280000	0.20500927651994694
40000	16	12480000	20720000	0.2049027409374543
40000	16	11760000	20000000	0.2047718155043403
40000	8	112720000	127080000	0.20472255896330196
40000	8	54360000	68720000	0.20470631646338644
40000	2	185880000	209880000	0.2046551785231365
40000	2	32160000	56400000	0.20458048457886588
40000	4	143560000	162360000	0.204492632231185
40000	4	127480000	146280000	0.20448763344907825
40000	2	145080000	169080000	0.20432784108002033
40000	16	25360000	33960000	0.20328975162295815
40000	22	41600000	45200000	0.2032279433248184
40000	2	147720000	171720000	0.20316439572296385
40000	22	15400000	19600000	0.20296145678698077
40000	4	152440000	171240000	0.20292809885874888
40000	4	77080000	95880000	0.2021698388286642
40000	22	46160000	49760000	0.20213464340975718
40000	16	51520000	59400000	0.20122803752309482
40000	10	4120000	17280000	0.20103070399418588
40000	2	28320000	52560000	0.20093697493571225
40000	16	64720000	72600000	0.20078718618888006
40000	20	520000	6720000	0.20045376823882344
40000	22	32000000	35600000	0.2000056021591725
40000	20	31960000	38160000	0.19999635754024828
40000	8	83880000	98280000	0.19993238325421023
40000	16	11520000	19760000	0.1998917343859249
40000	2	115760000	139800000	0.19987076390409644
40000	2	89080000	114800000	0.19984325772945213
40000	6	121400000	138280000	0.1997763178869838
40000	2	128480000	152520000	0.19972442887842687
40000	12	69160000	82480000	0.19948547002961733
40000	20	20440000	28600000	0.19923709666050735
40000	4	168520000	187320000	0.19885743761616095
40000	4	96520000	115320000	0.1988328345129412
40000	6	123320000	140200000	0.19876656213846675
40000	8	52200000	66560000	0.19854187296761916
40000	6	69560000	86440000	0.19848557600569902
40000	8	84360000	98760000	0.19841969164332454
40000	X	133280000	148440000	0.19841215233681697
40000	2	32400000	56640000	0.19840680278737224
40000	4	126760000	145560000	0.1983814224362405
40000	2	89760000	115280000	0.19825487017119525
40000	22	40400000	44000000	0.19793823638785543
40000	18	1000000	8520000	0.19766659904743222
40000	8	68520000	82880000	0.19695212537659612
40000	16	25600000	34200000	0.196923848151022
40000	2	42480000	66720000	0.19637473417064713
40000	8	68760000	83120000	0.19634800031093355
40000	8	7760000	22160000	0.1962646580013784
40000	2	56160000	80160000	0.1962160628634103
40000	X	127280000	142440000	0.19576058614779876
40000	10	760000	13920000	0.19559154360801542
40000	14	87840000	96720000	0.19541738865097233
40000	16	64960000	72840000	0.19539545073733725
40000	16	5520000	13400000	0.19534162868249969
40000	20	20200000	26520000	0.1950285818057588
40000	4	143080000	161880000	0.1948819174047632
40000	2	41760000	66000000	0.19474130833031356
40000	22	44960000	48560000	0.1946502151535886
40000	4	127000000	145800000	0.19451143407481267
40000	12	17280000	30600000	0.194078702618522
40000	6	120200000	137080000	0.19405396922672138
40000	2	19680000	43680000	0.19402995122631758
40000	2	144840000	168840000	0.19394731882774732
40000	2	47040000	71280000	0.19380528273581185
40000	12	18960000	32280000	0.19375420931662843
40000	2	42720000	66960000	0.19372757621505543
40000	8	28680000	43160000	0.19371421779765086
40000	6	69800000	86680000	0.1937130994209529
40000	6	147080000	163960000	0.19347795982967675
40000	12	85240000	98560000	0.19337702929666645
40000	12	63640000	76960000	0.1933713190535101
40000	8	47400000	61760000	0.19328297820789123
40000	12	63880000	77200000	0.1932095951877787
40000	4	128440000	147240000	0.1930756436069215
40000	8	112960000	127320000	0.19295676442362797
40000	8	84120000	98520000	0.192703216555233
40000	4	79720000	98520000	0.19209954425691608
40000	20	9640000	15840000	0.1918068848334257
40000	14	28800000	37680000	0.19174215286187113
40000	20	3400000	9600000	0.1915499549025856
40000	2	184200000	208200000	0.19140962425761163
40000	20	3640000	9840000	0.1911642170512049
40000	2	42000000	66240000	0.1907708451674047
40000	2	210360000	234360000	0.1905889929848219
40000	6	142040000	158920000	0.19048387288003346
40000	16	10560000	18800000	0.19033765985112758
40000	20	760000	6960000	0.19029183933346708
40000	2	42240000	66480000	0.190219929109639
40000	10	13480000	26640000	0.19021992759183934
40000	16	12720000	20960000	0.1899913385836465
40000	4	96760000	115560000	0.1899733229557841
40000	2	115520000	139560000	0.18980043322735907
40000	22	39200000	42800000	0.18973281100826786
40000	22	20320000	24560000	0.18955433545030106
40000	8	57480000	71840000	0.18953798790795853
40000	16	12960000	21200000	0.18951758747810557
40000	2	171240000	195240000	0.18902912524538848
40000	12	86920000	100240000	0.18895198024704352
40000	4	15960000	34760000	0.18882172516950316
40000	12	89320000	102640000	0.18874811732549404
40000	14	27120000	36000000	0.1883864285612977
40000	2	35760000	60000000	0.18822355647292935
40000	14	25680000	34560000	0.18787753798186135
40000	2	55680000	79680000	0.18786864285555135
40000	14	53280000	62160000	0.18772043091481647
40000	10	1000000	14160000	0.18768221107046865
40000	14	26880000	35760000	0.18747608171527982
40000	14	55680000	64560000	0.1874685665118975
40000	10	280000	13440000	0.18707892833796194
40000	16	11280000	19520000	0.18704615579277653
40000	14	57600000	66480000	0.18700819653186804
40000	4	15720000	34520000	0.1869442388978304
40000	2	127040000	151080000	0.18662643042635996
40000	12	95080000	108400000	0.18662173025385784
40000	2	31440000	55680000	0.186512038587374
40000	2	26400000	50640000	0.1863725260844952
40000	4	16200000	35000000	0.18631602517733648
40000	4	101800000	120600000	0.1862722358828364
40000	16	15400000	23640000	0.18624538576671248
40000	4	102280000	121080000	0.18622571699180068
40000	16	23200000	31200000	0.18618627188110684
40000	2	185640000	209640000	0.18593442376834246
40000	10	26200000	39400000	0.18585650243132937
40000	2	29040000	53280000	0.18584048334870587
40000	12	22560000	35920000	0.18577739883226477
40000	22	28640000	32240000	0.1856371209487845
40000	8	81960000	96360000	0.18551958091994733
40000	2	95480000	119840000	0.18534719566863664
40000	10	25000000	38160000	0.18534204987918237
40000	12	68680000	82000000	0.185165592922081
40000	2	46320000	70560000	0.18484513624088708
40000	6	131720000	148600000	0.1836665661665191
40000	4	102040000	120840000	0.18347372062036693
40000	4	126520000	145320000	0.18318720510646888
40000	2	55920000	79920000	0.18304377462808505
40000	22	20560000	24800000	0.18302407214099195
40000	12	87160000	100480000	0.1828915805504878
40000	2	31680000	55920000	0.182876594306026
40000	16	10800000	19040000	0.18282480082170416
40000	8	45440000	60080000	0.182744024025738
