Resolution	ChrNr	Sample1	Sample2	Q
40000	16	HFFc6_BR2	LNCap_BR1	0.692813421551959
40000	16	HFFc6_BR3	LNCap_BR2	0.7639608376012621
40000	16	HFFc6_BR3	LNCap_BR1	0.72181302082981
40000	16	LNCap_BR2	LNCap_BR1	0.9156713552764905
40000	18	G401_BR2	G401_BR1	0.9968802539373823
40000	18	G401_BR2	H1-hESC_BR1	0.8852137119706149
40000	18	G401_BR2	A549_BR2	0.8422754560672987
40000	18	G401_BR2	HFFc6_BR1	0.9484726191792331
40000	18	G401_BR2	H1-hESC_BR2	0.9242345230180502
40000	18	G401_BR2	A549_BR1	0.8763021065224662
40000	18	G401_BR2	HFFc6_BR2	0.8735851026299007
40000	18	G401_BR2	HFFc6_BR3	0.8559857790502033
40000	18	G401_BR2	LNCap_BR2	0.5790834368528399
40000	18	G401_BR2	LNCap_BR1	0.3842125995322169
40000	18	G401_BR1	H1-hESC_BR1	0.8985192559872245
40000	18	G401_BR1	A549_BR2	0.8719827334224557
40000	18	G401_BR1	HFFc6_BR1	0.9461838755534286
40000	18	G401_BR1	H1-hESC_BR2	0.9242906518678231
40000	18	G401_BR1	A549_BR1	0.8998530980428405
40000	18	G401_BR1	HFFc6_BR2	0.8730550610621607
40000	18	G401_BR1	HFFc6_BR3	0.8370522365355222
40000	18	G401_BR1	LNCap_BR2	0.5898721284869972
40000	18	G401_BR1	LNCap_BR1	0.4087710054835901
40000	18	H1-hESC_BR1	A549_BR2	0.9049225931341106
40000	18	H1-hESC_BR1	HFFc6_BR1	0.9201325079521503
40000	18	H1-hESC_BR1	H1-hESC_BR2	0.975372081349464
40000	18	H1-hESC_BR1	A549_BR1	0.9251046513546185
40000	18	H1-hESC_BR1	HFFc6_BR2	0.9052240341433343
40000	18	H1-hESC_BR1	HFFc6_BR3	0.8169368118074823
40000	18	H1-hESC_BR1	LNCap_BR2	0.6422103431026025
40000	18	H1-hESC_BR1	LNCap_BR1	0.5291100931610538
40000	18	A549_BR2	HFFc6_BR1	0.846270471615159
40000	18	A549_BR2	H1-hESC_BR2	0.8673993148701774
40000	18	A549_BR2	A549_BR1	0.991137275805114
40000	18	A549_BR2	HFFc6_BR2	0.8149728760989594
40000	18	A549_BR2	HFFc6_BR3	0.7199413029441302
40000	18	A549_BR2	LNCap_BR2	0.537442490445532
40000	18	A549_BR2	LNCap_BR1	0.5248907804280458
40000	18	HFFc6_BR1	H1-hESC_BR2	0.950114304217177
40000	18	HFFc6_BR1	A549_BR1	0.8789233511302937
40000	18	HFFc6_BR1	HFFc6_BR2	0.9594454971162325
40000	18	HFFc6_BR1	HFFc6_BR3	0.9083846501395174
40000	18	HFFc6_BR1	LNCap_BR2	0.6426650589522206
40000	18	HFFc6_BR1	LNCap_BR1	0.5042160137204801
40000	18	H1-hESC_BR2	A549_BR1	0.9070488452520458
40000	18	H1-hESC_BR2	HFFc6_BR2	0.9272285636589397
40000	18	H1-hESC_BR2	HFFc6_BR3	0.8995460003477816
40000	18	H1-hESC_BR2	LNCap_BR2	0.6485430760816352
40000	18	H1-hESC_BR2	LNCap_BR1	0.5065681422383682
40000	18	A549_BR1	HFFc6_BR2	0.8455218255048578
40000	18	A549_BR1	HFFc6_BR3	0.7787559527745478
40000	18	A549_BR1	LNCap_BR2	0.5882576587670272
40000	18	A549_BR1	LNCap_BR1	0.549841158205319
40000	18	HFFc6_BR2	HFFc6_BR3	0.9324771623326741
40000	18	HFFc6_BR2	LNCap_BR2	0.6755942752786949
40000	18	HFFc6_BR2	LNCap_BR1	0.5786145122389055
40000	18	HFFc6_BR3	LNCap_BR2	0.6157331569123975
40000	18	HFFc6_BR3	LNCap_BR1	0.47731407853950375
40000	18	LNCap_BR2	LNCap_BR1	0.9029045991259829
40000	20	G401_BR2	G401_BR1	0.9985773876800242
40000	20	G401_BR2	H1-hESC_BR1	0.8287563736344304
40000	20	G401_BR2	A549_BR2	0.9202064019349477
40000	20	G401_BR2	HFFc6_BR1	0.9384765697414482
40000	20	G401_BR2	H1-hESC_BR2	0.8405755508799242
40000	20	G401_BR2	A549_BR1	0.9080620299926458
40000	20	G401_BR2	HFFc6_BR2	0.9621229804554114
40000	20	G401_BR2	HFFc6_BR3	0.9057928177769068
40000	20	G401_BR2	LNCap_BR2	0.6578126085361885
40000	20	G401_BR2	LNCap_BR1	0.6460589377126924
40000	20	G401_BR1	H1-hESC_BR1	0.8215155805282027
40000	20	G401_BR1	A549_BR2	0.911869327456051
40000	20	G401_BR1	HFFc6_BR1	0.9355978457741163
40000	20	G401_BR1	H1-hESC_BR2	0.8313080030617596
40000	20	G401_BR1	A549_BR1	0.900211464683441
40000	20	G401_BR1	HFFc6_BR2	0.9598180608799254
40000	20	G401_BR1	HFFc6_BR3	0.9036884621977997
40000	20	G401_BR1	LNCap_BR2	0.647928741539783
40000	20	G401_BR1	LNCap_BR1	0.6368726379103973
40000	20	H1-hESC_BR1	A549_BR2	0.8254237142905353
40000	20	H1-hESC_BR1	HFFc6_BR1	0.8401438519699536
40000	20	H1-hESC_BR1	H1-hESC_BR2	0.9779534978889045
40000	20	H1-hESC_BR1	A549_BR1	0.842948931637673
40000	20	H1-hESC_BR1	HFFc6_BR2	0.7603170192022568
40000	20	H1-hESC_BR1	HFFc6_BR3	0.7503629115659424
40000	20	H1-hESC_BR1	LNCap_BR2	0.7987756047983041
40000	20	H1-hESC_BR1	LNCap_BR1	0.7888770434480634
40000	20	A549_BR2	HFFc6_BR1	0.9534189816329095
40000	20	A549_BR2	H1-hESC_BR2	0.8894615739430742
40000	20	A549_BR2	A549_BR1	0.9944720018775202
40000	20	A549_BR2	HFFc6_BR2	0.927911176168956
40000	20	A549_BR2	HFFc6_BR3	0.9490082177733771
40000	20	A549_BR2	LNCap_BR2	0.8477905338569095
40000	20	A549_BR2	LNCap_BR1	0.8349725471097289
40000	20	HFFc6_BR1	H1-hESC_BR2	0.9027455058205398
40000	20	HFFc6_BR1	A549_BR1	0.9435441320885363
40000	20	HFFc6_BR1	HFFc6_BR2	0.9714616590345508
40000	20	HFFc6_BR1	HFFc6_BR3	0.979566018215005
40000	20	HFFc6_BR1	LNCap_BR2	0.8183736048707195
40000	20	HFFc6_BR1	LNCap_BR1	0.8078559683108336
40000	20	H1-hESC_BR2	A549_BR1	0.9029567312773529
40000	20	H1-hESC_BR2	HFFc6_BR2	0.8154331758455275
40000	20	H1-hESC_BR2	HFFc6_BR3	0.8366440932258878
40000	20	H1-hESC_BR2	LNCap_BR2	0.8770085477896665
40000	20	H1-hESC_BR2	LNCap_BR1	0.8644782104625308
40000	20	A549_BR1	HFFc6_BR2	0.9069569345508518
40000	20	A549_BR1	HFFc6_BR3	0.9294986076021601
40000	20	A549_BR1	LNCap_BR2	0.8507819043353961
40000	20	A549_BR1	LNCap_BR1	0.8362562872273385
40000	20	HFFc6_BR2	HFFc6_BR3	0.9675725662965361
40000	20	HFFc6_BR2	LNCap_BR2	0.7028555712816075
40000	20	HFFc6_BR2	LNCap_BR1	0.6957973086331902
40000	20	HFFc6_BR3	LNCap_BR2	0.8157932871778578
40000	20	HFFc6_BR3	LNCap_BR1	0.8061135254111127
40000	20	LNCap_BR2	LNCap_BR1	0.9968898175452398
40000	22	G401_BR2	G401_BR1	0.9961131874261758
40000	22	G401_BR2	H1-hESC_BR1	0.039860547688748284
40000	22	G401_BR2	A549_BR2	0.5870946194897827
40000	22	G401_BR2	HFFc6_BR1	0.8573931289336729
40000	22	G401_BR2	H1-hESC_BR2	0.13295304139010014
40000	22	G401_BR2	A549_BR1	0.5247076261881986
40000	22	G401_BR2	HFFc6_BR2	0.7604775838699591
40000	22	G401_BR2	HFFc6_BR3	0.702591745173979
40000	22	G401_BR2	LNCap_BR2	0.4461528119398504
40000	22	G401_BR2	LNCap_BR1	0.45624785214474567
40000	22	G401_BR1	H1-hESC_BR1	-0.017495458603556346
40000	22	G401_BR1	A549_BR2	0.5363972718079497
40000	22	G401_BR1	HFFc6_BR1	0.8472180663040372
40000	22	G401_BR1	H1-hESC_BR2	0.07688559264662491
40000	22	G401_BR1	A549_BR1	0.4693142441689064
40000	22	G401_BR1	HFFc6_BR2	0.7190096260203129
40000	22	G401_BR1	HFFc6_BR3	0.6432322587172379
40000	22	G401_BR1	LNCap_BR2	0.3943268792993468
40000	22	G401_BR1	LNCap_BR1	0.4046438807046478
40000	22	H1-hESC_BR1	A549_BR2	0.8056628090131656
40000	22	H1-hESC_BR1	HFFc6_BR1	-0.012903873455558074
40000	22	H1-hESC_BR1	H1-hESC_BR2	0.9923559415616068
40000	22	H1-hESC_BR1	A549_BR1	0.8462592654864924
40000	22	H1-hESC_BR1	HFFc6_BR2	0.22514989990552772
40000	22	H1-hESC_BR1	HFFc6_BR3	0.5173488381591682
40000	22	H1-hESC_BR1	LNCap_BR2	0.8648607518247315
40000	22	H1-hESC_BR1	LNCap_BR1	0.8599563410108418
40000	22	A549_BR2	HFFc6_BR1	0.38941462994503273
40000	22	A549_BR2	H1-hESC_BR2	0.8439561692757462
40000	22	A549_BR2	A549_BR1	0.994473552675082
40000	22	A549_BR2	HFFc6_BR2	0.5564655303327153
40000	22	A549_BR2	HFFc6_BR3	0.7934949437275735
40000	22	A549_BR2	LNCap_BR2	0.9828823705212153
40000	22	A549_BR2	LNCap_BR1	0.9839149249683224
40000	22	HFFc6_BR1	H1-hESC_BR2	0.07966121343746571
40000	22	HFFc6_BR1	A549_BR1	0.34733507236967803
40000	22	HFFc6_BR1	HFFc6_BR2	0.9037490378280489
40000	22	HFFc6_BR1	HFFc6_BR3	0.7486553233585366
40000	22	HFFc6_BR1	LNCap_BR2	0.21927720605597537
40000	22	HFFc6_BR1	LNCap_BR1	0.2318746646236535
40000	22	H1-hESC_BR2	A549_BR1	0.8781668186265532
40000	22	H1-hESC_BR2	HFFc6_BR2	0.29369506934865214
40000	22	H1-hESC_BR2	HFFc6_BR3	0.5702326820095907
40000	22	H1-hESC_BR2	LNCap_BR2	0.8875393160653182
40000	22	H1-hESC_BR2	LNCap_BR1	0.8835636337358967
40000	22	A549_BR1	HFFc6_BR2	0.5459371689894076
40000	22	A549_BR1	HFFc6_BR3	0.7915734986022448
40000	22	A549_BR1	LNCap_BR2	0.9857889550991256
40000	22	A549_BR1	LNCap_BR1	0.9856753139227276
40000	22	HFFc6_BR2	HFFc6_BR3	0.9270944040591526
40000	22	HFFc6_BR2	LNCap_BR2	0.412012792806859
40000	22	HFFc6_BR2	LNCap_BR1	0.422921142001824
40000	22	HFFc6_BR3	LNCap_BR2	0.6957155386986997
40000	22	HFFc6_BR3	LNCap_BR1	0.702871130574389
40000	22	LNCap_BR2	LNCap_BR1	0.9988341952887512
40000	X	G401_BR2	G401_BR1	0.9932296181100496
40000	X	G401_BR2	H1-hESC_BR1	0.09823211521516981
40000	X	G401_BR2	A549_BR2	0.5415955410679368
40000	X	G401_BR2	HFFc6_BR1	0.5475451609062487
40000	X	G401_BR2	H1-hESC_BR2	0.14953216485185863
40000	X	G401_BR2	A549_BR1	0.5905198361435416
40000	X	G401_BR2	HFFc6_BR2	0.6060812147932352
40000	X	G401_BR2	HFFc6_BR3	0.5859575251737371
40000	X	G401_BR2	LNCap_BR2	0.18159959591450905
40000	X	G401_BR2	LNCap_BR1	0.247111843720926
40000	X	G401_BR1	H1-hESC_BR1	0.08507499173722957
40000	X	G401_BR1	A549_BR2	0.5773314764101367
40000	X	G401_BR1	HFFc6_BR1	0.5689636284992721
40000	X	G401_BR1	H1-hESC_BR2	0.15948811297094798
40000	X	G401_BR1	A549_BR1	0.6259108277031593
40000	X	G401_BR1	HFFc6_BR2	0.6233227709771717
40000	X	G401_BR1	HFFc6_BR3	0.5775513006497051
40000	X	G401_BR1	LNCap_BR2	0.2201979730577271
40000	X	G401_BR1	LNCap_BR1	0.286241866747091
40000	X	H1-hESC_BR1	A549_BR2	0.207803308150201
40000	X	H1-hESC_BR1	HFFc6_BR1	0.43892152297796616
40000	X	H1-hESC_BR1	H1-hESC_BR2	0.9459815207044726
40000	X	H1-hESC_BR1	A549_BR1	0.18655190598907934
40000	X	H1-hESC_BR1	HFFc6_BR2	0.37691706069943903
40000	X	H1-hESC_BR1	HFFc6_BR3	0.38662379979491507
40000	X	H1-hESC_BR1	LNCap_BR2	0.38430520866911266
40000	X	H1-hESC_BR1	LNCap_BR1	0.3843675115473234
40000	X	A549_BR2	HFFc6_BR1	0.46931895753858177
40000	X	A549_BR2	H1-hESC_BR2	0.3685300468958596
40000	X	A549_BR2	A549_BR1	0.99244416265996
40000	X	A549_BR2	HFFc6_BR2	0.6610406552878517
40000	X	A549_BR2	HFFc6_BR3	0.5530252018522531
40000	X	A549_BR2	LNCap_BR2	0.798856729824325
40000	X	A549_BR2	LNCap_BR1	0.8365394139789802
40000	X	HFFc6_BR1	H1-hESC_BR2	0.5111243296116089
40000	X	HFFc6_BR1	A549_BR1	0.4720400171900357
40000	X	HFFc6_BR1	HFFc6_BR2	0.7695959961308627
40000	X	HFFc6_BR1	HFFc6_BR3	0.765178842926312
40000	X	HFFc6_BR1	LNCap_BR2	0.18626419704995922
40000	X	HFFc6_BR1	LNCap_BR1	0.23612495505337683
40000	X	H1-hESC_BR2	A549_BR1	0.35064083702672716
40000	X	H1-hESC_BR2	HFFc6_BR2	0.4430130956609795
40000	X	H1-hESC_BR2	HFFc6_BR3	0.47241592354438483
40000	X	H1-hESC_BR2	LNCap_BR2	0.5688867272897822
40000	X	H1-hESC_BR2	LNCap_BR1	0.5715317696145454
40000	X	A549_BR1	HFFc6_BR2	0.6792914953977219
40000	X	A549_BR1	HFFc6_BR3	0.5659450206405315
40000	X	A549_BR1	LNCap_BR2	0.786915840299909
40000	X	A549_BR1	LNCap_BR1	0.8283241965216653
40000	X	HFFc6_BR2	HFFc6_BR3	0.8327926810083781
40000	X	HFFc6_BR2	LNCap_BR2	0.43111330006788295
40000	X	HFFc6_BR2	LNCap_BR1	0.47694563347437147
40000	X	HFFc6_BR3	LNCap_BR2	0.3961475688692836
40000	X	HFFc6_BR3	LNCap_BR1	0.42433845120262276
40000	X	LNCap_BR2	LNCap_BR1	0.9943715166511866
