Resolution	ChrNr	Sample1	Sample2	Q
40000	10	HFFc6_BR1	H1-hESC_BR1	0.4091885864151039
40000	10	HFFc6_BR1	LNCap_BR2	-0.05290697755304756
40000	10	HFFc6_BR1	G401_BR1	0.2729062561627061
40000	10	HFFc6_BR1	LNCap_BR1	-0.07435037394132535
40000	10	HFFc6_BR1	A549_BR1	-0.041551426678652886
40000	10	HFFc6_BR1	HFFc6_BR3	0.7532188509634976
40000	10	H1-hESC_BR2	H1-hESC_BR1	0.9463155029749418
40000	10	H1-hESC_BR2	LNCap_BR2	0.4082282783251746
40000	10	H1-hESC_BR2	G401_BR1	0.4786229049878605
40000	10	H1-hESC_BR2	LNCap_BR1	0.39563218895814095
40000	10	H1-hESC_BR2	A549_BR1	0.293252881604104
40000	10	H1-hESC_BR2	HFFc6_BR3	0.6501867348612792
40000	10	H1-hESC_BR1	LNCap_BR2	0.5091829991428138
40000	10	H1-hESC_BR1	G401_BR1	0.5694505745105702
40000	10	H1-hESC_BR1	LNCap_BR1	0.5149021005896438
40000	10	H1-hESC_BR1	A549_BR1	0.4240107437741887
40000	10	H1-hESC_BR1	HFFc6_BR3	0.6223914141390827
40000	10	LNCap_BR2	G401_BR1	0.48541278597187
40000	10	LNCap_BR2	LNCap_BR1	0.9901498475637595
40000	10	LNCap_BR2	A549_BR1	0.44712145829871613
40000	10	LNCap_BR2	HFFc6_BR3	0.30821992023841976
40000	10	G401_BR1	LNCap_BR1	0.5376082936005271
40000	10	G401_BR1	A549_BR1	0.7519845258299307
40000	10	G401_BR1	HFFc6_BR3	0.6273469131600641
40000	10	LNCap_BR1	A549_BR1	0.5008679654146672
40000	10	LNCap_BR1	HFFc6_BR3	0.3338858071349072
40000	10	A549_BR1	HFFc6_BR3	0.37449255101700507
40000	12	HFFc6_BR2	A549_BR2	0.6322049585317016
40000	12	HFFc6_BR2	G401_BR2	0.7739245249531421
40000	12	HFFc6_BR2	HFFc6_BR1	0.7611669976564923
40000	12	HFFc6_BR2	H1-hESC_BR2	0.7551030284405524
40000	12	HFFc6_BR2	H1-hESC_BR1	0.7499999996715075
